#element,sp_num,g,Level(eV),Uncertainty(eV)
Sn,1,7,6.78972950,4.00000000E-07
Sn,1,5,6.79063790,5.00000000E-07
Sn,1,9,6.79084990,7.00000000E-07
Sn,1,7,6.79033320,4.00000000E-07
Sn,1,7,6.79807790,1.50000000E-06
Sn,1,3,6.81794450,5.00000000E-07
Sn,1,3,6.82820580,5.00000000E-07
Sn,1,1,6.83543860,6.00000000E-07
Sn,1,3,6.83856310,5.00000000E-07
Sn,1,5,7.36150000,3.00000000E-04
Sn,1,5,6.85586150,5.00000000E-07
Sn,1,1,6.89623700,9.00000000E-06
Sn,1,3,6.90447880,6.00000000E-07
Sn,1,3,6.86548050,5.00000000E-07
Sn,1,5,6.88124360,5.00000000E-07
Sn,1,7,6.91102370,7.00000000E-07
Sn,1,3,6.91236050,7.00000000E-07
Sn,1,5,6.92927190,6.00000000E-07
Sn,1,5,6.91898310,6.00000000E-07
Sn,1,1,7.44070000,1.20000000E-03
Sn,1,3,7.44540000,3.00000000E-04
Sn,1,5,6.92509070,6.00000000E-07
Sn,1,3,6.92535280,9.00000000E-07
Sn,1,1,6.95605990,7.00000000E-07
Sn,1,7,6.95958620,9.00000000E-07
Sn,1,7,6.95983450,9.00000000E-07
Sn,1,5,6.95992600,1.20000000E-06
Sn,1,9,6.95999670,1.00000000E-06
Sn,1,3,6.97316620,6.00000000E-07
Sn,1,7,7.49510000,3.00000000E-04
Sn,1,7,6.98006300,7.00000000E-07
Sn,1,1,6.98761320,1.10000000E-06
Sn,1,3,6.99148300,1.00000000E-06
Sn,1,5,7.51330000,3.00000000E-04
Sn,1,7,6.99219870,4.00000000E-07
Sn,1,7,7.00341670,4.00000000E-07
Sn,1,3,7.02131740,7.00000000E-07
Sn,1,5,7.02157190,5.00000000E-07
Sn,1,5,7.01082750,9.00000000E-07
Sn,1,3,7.02484300,6.00000000E-07
Sn,1,5,7.03982330,1.40000000E-06
Sn,1,7,7.04709800,6.00000000E-06
Sn,1,7,7.06259470,1.40000000E-06
Sn,1,9,7.06287280,7.00000000E-07
Sn,1,7,7.06334570,1.20000000E-06
Sn,1,5,7.06344330,2.50000000E-06
Sn,1,3,7.07879500,6.00000000E-06
Sn,1,7,7.59370000,3.00000000E-04
Sn,1,1,7.07998700,6.00000000E-06
Sn,1,3,7.08036100,6.00000000E-06
Sn,1,5,7.60660000,3.00000000E-04
Sn,1,5,7.08008400,6.00000000E-06
Sn,1,3,7.10226780,6.00000000E-07
Sn,1,5,7.11353800,3.00000000E-06
Sn,1,9,7.12893900,4.00000000E-06
Sn,1,7,7.12903800,5.00000000E-06
Sn,1,5,7.12913500,7.00000000E-06
Sn,1,7,7.13130100,5.00000000E-06
Sn,1,5,7.13322000,6.00000000E-06
Sn,1,3,7.13683300,6.00000000E-06
Sn,1,5,7.63740000,3.00000000E-04
Sn,1,7,7.65840000,3.00000000E-04
Sn,1,5,7.16324200,6.00000000E-06
Sn,1,7,7.17213500,6.00000000E-06
Sn,1,7,7.69690000,1.20000000E-03
Sn,1,5,7.17332300,6.00000000E-06
Sn,1,3,7.17846200,6.00000000E-06
Sn,1,5,7.68810000,3.00000000E-04
Sn,1,7,7.70260000,3.00000000E-04
Sn,1,3,7.18306200,6.00000000E-06
Sn,1,5,7.19826700,6.00000000E-06
Sn,1,5,7.20356700,6.00000000E-06
Sn,1,7,7.20359200,6.00000000E-06
Sn,1,3,7.20885200,6.00000000E-06
Sn,1,7,7.73450400,6.00000000E-06
Sn,1,3,7.23125400,6.00000000E-06
Sn,1,5,7.23950900,6.00000000E-06
Sn,1,1,7.24880900,6.00000000E-06
Sn,1,3,7.25599500,6.00000000E-06
Sn,1,3,7.26478500,6.00000000E-06
Sn,1,3,7.26645100,6.00000000E-06
Sn,1,3,7.27528200,6.00000000E-06
Sn,1,3,7.27663900,6.00000000E-06
Sn,1,3,7.28392900,6.00000000E-06
Sn,1,3,7.28511100,6.00000000E-06
Sn,1,7,7.29797900,6.00000000E-06
Sn,1,3,7.31054100,6.00000000E-06
Sn,1,3,7.31294100,6.00000000E-06
Sn,1,11,7.32000200,1.60000000E-05
Sn,1,5,7.32637500,1.40000000E-05
Sn,1,3,7.33453400,6.00000000E-06
Sn,1,7,7.33856100,6.00000000E-06
Sn,1,7,7.34360000,1.20000000E-03
Sn,1,,7.34391800,1.20000000E-05
Sn,1,3,7.36800000,6.00000000E-04
Sn,1,7,7.47500000,1.20000000E-03
Sn,1,3,7.48830000,3.00000000E-04
Sn,1,11,7.48863700,2.20000000E-05
Sn,1,3,7.51920000,3.00000000E-04
Sn,1,1,7.55630000,1.20000000E-03
Sn,1,3,7.55910000,1.20000000E-03
Sn,1,3,7.58970000,3.00000000E-04
Sn,1,3,7.60830000,6.00000000E-04
Sn,1,5,7.62930000,3.00000000E-04
Sn,1,1,7.63120000,1.20000000E-03
Sn,1,3,7.63270000,6.00000000E-04
Sn,1,7,7.64930000,1.20000000E-03
Sn,1,3,7.65570000,3.00000000E-04
Sn,1,3,7.66960000,3.00000000E-04
Sn,1,5,7.68240000,3.00000000E-04
Sn,1,1,7.68260000,3.00000000E-04
Sn,1,3,7.68370000,3.00000000E-04
Sn,1,3,7.70100000,3.00000000E-04
Sn,1,3,7.71010000,6.00000000E-04
Sn,1,1,7.71930000,3.00000000E-04
Sn,1,3,7.72020000,3.00000000E-04
Sn,1,5,7.71970000,3.00000000E-04
Sn,1,5,7.72390000,3.00000000E-04
Sn,1,7,7.73040000,1.20000000E-03
Sn,1,3,7.73340000,3.00000000E-04
Sn,1,3,7.74050000,3.00000000E-04
Sn,1,5,7.74690000,3.00000000E-04
Sn,1,3,7.74700000,3.00000000E-04
Sn,1,3,7.75740000,3.00000000E-04
Sn,1,3,7.76260000,3.00000000E-04
Sn,1,5,7.76730000,3.00000000E-04
Sn,1,3,7.76780000,3.00000000E-04
Sn,1,3,7.77560000,3.00000000E-04
Sn,1,3,7.77950000,3.00000000E-04
Sn,1,5,7.78310000,3.00000000E-04
Sn,1,3,7.78330000,3.00000000E-04
Sn,1,3,7.78980000,3.00000000E-04
Sn,1,3,7.79270000,3.00000000E-04
Sn,1,5,7.79500000,3.00000000E-04
Sn,1,3,7.79590000,3.00000000E-04
Sn,1,3,7.80101400,1.20000000E-05
Sn,1,5,7.80530000,3.00000000E-04
Sn,1,3,7.80560000,3.00000000E-04
Sn,1,3,7.81007000,1.20000000E-05
Sn,1,5,7.81320000,3.00000000E-04
Sn,1,3,7.81380000,3.00000000E-04
Sn,1,3,7.81748400,1.20000000E-05
Sn,1,5,7.82000000,3.00000000E-04
Sn,1,3,7.82050000,3.00000000E-04
Sn,1,3,7.82361400,1.20000000E-05
Sn,1,3,7.82620000,3.00000000E-04
Sn,1,3,7.83090000,3.00000000E-04
Sn,1,3,7.83490000,3.00000000E-04
Sn,1,3,7.83830000,3.00000000E-04
Sn,1,3,7.84130000,3.00000000E-04
Sn,1,3,7.84390000,3.00000000E-04
Sn,1,3,7.84620000,3.00000000E-04
Sn,1,3,7.84820000,3.00000000E-04
Sn,1,,7.87103500,1.20000000E-05
Sn,1,1,7.91900000,1.00000000E-02
Sn,1,5,8.03300000,1.00000000E-02
Sn,1,3,9.41130000,3.00000000E-04
Sn,1,3,10.27100000,1.00000000E-02
Sn,2,2,0.00000000,6.00000000E-06
Sn,2,4,0.52711810,1.70000000E-06
Sn,2,2,5.76083780,2.20000000E-06
Sn,2,4,5.99689060,9.00000000E-07
Sn,2,6,6.28974620,6.00000000E-07
Sn,2,2,7.05301010,4.00000000E-07
Sn,2,4,7.29574860,5.00000000E-07
Sn,2,6,7.37253200,6.00000000E-07
Sn,2,4,8.85323330,1.00000000E-06
Sn,2,6,8.93284580,9.00000000E-07
Sn,2,2,8.86403610,4.00000000E-07
Sn,2,4,8.97365992,
Sn,2,2,9.41713000,5.00000000E-05
Sn,2,2,9.97516000,5.00000000E-05
Sn,2,4,10.13178000,4.00000000E-05
Sn,2,2,10.69739610,6.00000000E-07
Sn,2,8,11.07033270,9.00000000E-07
Sn,2,6,11.07105180,7.00000000E-07
Sn,2,4,11.18852670,5.00000000E-07
Sn,2,6,11.20220720,6.00000000E-07
Sn,2,2,11.39463700,1.90000000E-06
Sn,2,4,11.43978720,1.10000000E-06
Sn,2,2,12.20034420,7.00000000E-07
Sn,2,8,12.35638650,7.00000000E-07
Sn,2,6,12.35704970,7.00000000E-07
Sn,2,4,12.43364510,1.20000000E-06
Sn,2,6,12.44044390,1.10000000E-06
Sn,2,8,12.43860450,9.00000000E-07
Sn,2,10,12.43860450,9.00000000E-07
Sn,2,2,12.54772000,5.00000000E-05
Sn,2,4,12.57043200,2.00000000E-05
Sn,2,2,12.97846900,1.20000000E-05
Sn,2,8,13.06301000,2.20000000E-04
Sn,2,6,13.06443000,4.00000000E-05
Sn,2,4,13.10901000,4.00000000E-05
Sn,2,6,13.11292000,3.00000000E-05
Sn,2,8,13.10977700,9.00000000E-07
Sn,2,10,13.10977700,9.00000000E-07
Sn,2,2,13.17411000,4.00000000E-05
Sn,2,4,13.18822000,5.00000000E-05
Sn,2,2,13.43463000,5.00000000E-05
Sn,2,10,13.51456000,5.00000000E-05
Sn,2,8,13.51456000,5.00000000E-05
Sn,2,4,13.51503000,5.00000000E-05
Sn,2,6,13.51746700,1.90000000E-05
Sn,2,2,13.54188000,4.00000000E-05
Sn,2,2,13.57052000,4.00000000E-05
Sn,2,4,13.73463000,3.00000000E-05
Sn,2,6,14.16466800,2.50000000E-05
Sn,2,2,13.72490000,5.00000000E-04
Sn,2,8,13.77722000,5.00000000E-05
Sn,2,10,13.77722000,5.00000000E-05
Sn,2,4,13.77745000,1.50000000E-04
Sn,2,6,13.78001000,1.40000000E-04
Sn,2,8,13.95740000,1.00000000E-04
Sn,2,10,13.95740000,1.00000000E-04
Sn,2,4,13.95741000,6.00000000E-05
Sn,2,6,13.96024000,1.40000000E-04
Sn,2,10,14.08591000,1.90000000E-04
Sn,2,8,14.08591000,1.90000000E-04
Sn,2,6,14.11171000,3.00000000E-05
Sn,2,2,14.12830000,3.00000000E-05
Sn,2,8,14.18110000,3.00000000E-04
Sn,2,10,14.18110000,3.00000000E-04
Sn,2,6,14.28995000,4.00000000E-05
Sn,2,8,14.43462000,4.00000000E-05
Sn,2,,14.63307000,9.00000000E-05
Sn,2,2,14.87576000,7.00000000E-05
Sn,2,4,14.88608000,6.00000000E-05
Sn,2,6,14.90955000,4.00000000E-05
Sn,2,8,15.18701000,1.20000000E-04
Sn,2,4,15.26947000,5.00000000E-05
Sn,2,6,15.33538000,6.00000000E-05
Sn,2,4,15.40449900,2.50000000E-05
Sn,2,2,15.43908000,1.00000000E-04
Sn,2,4,16.38685000,3.00000000E-05
Sn,2,6,16.45366000,4.00000000E-05
Zn,1,1,0.00000000,2.40000000E-07
Zn,1,1,4.00609281,1.20000000E-07
Zn,1,3,4.02965990,0.00000000E+00
Zn,1,5,4.07788079,1.10000000E-07
Zn,1,3,5.79569130,3.00000000E-07
Zn,1,3,6.65450963,1.00000000E-07
Zn,1,1,6.91698120,4.00000000E-07
Zn,1,1,7.59376760,6.00000000E-07
Zn,1,3,7.59705970,5.00000000E-07
Zn,1,5,7.60405570,4.00000000E-07
Zn,1,5,7.74387110,3.00000000E-07
Zn,1,3,7.78233268,1.60000000E-07
Zn,1,5,7.78273789,1.90000000E-07
Zn,1,7,7.78335370,3.00000000E-07
Zn,1,3,7.79990000,9.00000000E-07
Zn,1,3,8.11256990,3.00000000E-07
Zn,1,1,8.18762710,4.00000000E-07
Zn,1,1,8.43971370,1.00000000E-06
Zn,1,3,8.44093200,1.00000000E-06
Zn,1,5,8.44355020,9.00000000E-07
Zn,1,5,8.47289700,3.00000000E-07
Zn,1,3,8.50272969,1.70000000E-07
Zn,1,5,8.50292377,1.90000000E-07
Zn,1,7,8.50321850,3.00000000E-07
Zn,1,3,8.50621250,9.00000000E-07
Zn,1,5,8.53430440,1.20000000E-06
Zn,1,7,8.53431070,1.60000000E-06
Zn,1,9,8.53433040,1.00000000E-06
Zn,1,7,8.53435660,1.20000000E-06
Zn,1,3,8.64739682,2.00000000E-07
Zn,1,1,8.67935720,5.00000000E-07
Zn,1,1,8.80007170,2.10000000E-06
Zn,1,3,8.80065890,1.10000000E-06
Zn,1,5,8.80192390,1.40000000E-06
Zn,1,5,8.80920620,1.20000000E-06
Zn,1,3,8.82917985,2.00000000E-07
Zn,1,5,8.82928354,1.90000000E-07
Zn,1,7,8.82944080,3.00000000E-07
Zn,1,3,8.83002990,1.00000000E-06
Zn,1,5,8.84451760,1.90000000E-06
Zn,1,7,8.84451980,1.40000000E-06
Zn,1,9,8.84453440,1.60000000E-06
Zn,1,7,8.84455240,6.00000000E-07
Zn,1,7,8.84865800,1.20000000E-06
Zn,1,11,8.84865800,1.50000000E-06
Zn,1,9,8.84865800,1.50000000E-06
Zn,1,9,8.84865800,1.40000000E-06
Zn,1,3,8.90495000,6.00000000E-05
Zn,1,1,8.92144000,3.00000000E-05
Zn,1,1,8.98833400,2.00000000E-05
Zn,1,3,8.98870300,1.40000000E-05
Zn,1,5,8.98937000,1.90000000E-05
Zn,1,5,8.99096200,2.00000000E-05
Zn,1,5,9.00448000,9.00000000E-05
Zn,1,3,9.00448000,9.00000000E-05
Zn,1,7,9.00461000,4.00000000E-05
Zn,1,3,9.00451900,2.00000000E-05
Zn,1,7,9.01293000,3.00000000E-05
Zn,1,5,9.01293000,2.50000000E-05
Zn,1,9,9.01292960,2.50000000E-06
Zn,1,7,9.01294630,1.50000000E-06
Zn,1,7,9.01541740,1.60000000E-06
Zn,1,11,9.01541740,1.90000000E-06
Zn,1,9,9.01541740,1.90000000E-06
Zn,1,9,9.01541740,1.70000000E-06
Zn,1,9,9.01598550,1.90000000E-06
Zn,1,11,9.01598550,2.00000000E-06
Zn,1,13,9.01598550,2.00000000E-06
Zn,1,11,9.01598550,2.00000000E-06
Zn,1,3,9.04904000,7.00000000E-05
Zn,1,1,9.05837000,3.00000000E-05
Zn,1,1,9.09929000,3.00000000E-05
Zn,1,3,9.09955100,1.50000000E-05
Zn,1,5,9.09992400,2.10000000E-05
Zn,1,5,9.09986100,4.00000000E-06
Zn,1,3,9.10904300,2.00000000E-05
Zn,1,3,9.10924000,1.10000000E-04
Zn,1,7,9.10924000,9.00000000E-05
Zn,1,5,9.10924000,9.00000000E-05
Zn,1,5,9.11289000,2.10000000E-04
Zn,1,9,9.11289000,2.10000000E-04
Zn,1,7,9.11289000,2.10000000E-04
Zn,1,7,9.11289000,2.10000000E-04
Zn,1,7,9.11596300,3.00000000E-06
Zn,1,11,9.11596300,3.00000000E-06
Zn,1,9,9.11596300,3.00000000E-06
Zn,1,9,9.11596300,3.00000000E-06
Zn,1,13,9.11633560,1.70000000E-06
Zn,1,11,9.11633560,1.70000000E-06
Zn,1,11,9.11633560,1.70000000E-06
Zn,1,9,9.11633560,1.70000000E-06
Zn,1,13,9.11970000,4.00000000E-04
Zn,1,15,9.11970000,4.00000000E-04
Zn,1,11,9.11970000,4.00000000E-04
Zn,1,13,9.11970000,4.00000000E-04
Zn,1,3,9.13746000,7.00000000E-05
Zn,1,5,9.17010300,2.00000000E-05
Zn,1,3,9.17040900,2.00000000E-05
Zn,1,3,9.17655200,2.00000000E-05
Zn,1,3,9.17675000,7.00000000E-05
Zn,1,5,9.17675000,7.00000000E-05
Zn,1,7,9.17675000,7.00000000E-05
Zn,1,21,9.17790000,4.00000000E-04
Zn,1,7,9.17984000,2.20000000E-04
Zn,1,11,9.17984000,2.20000000E-04
Zn,1,9,9.17984000,2.20000000E-04
Zn,1,9,9.17984000,2.20000000E-04
Zn,1,11,9.18146800,3.00000000E-06
Zn,1,13,9.18146800,3.00000000E-06
Zn,1,11,9.18146800,3.00000000E-06
Zn,1,9,9.18146800,3.00000000E-06
Zn,1,13,9.18290000,5.00000000E-04
Zn,1,11,9.18290000,5.00000000E-04
Zn,1,13,9.18290000,5.00000000E-04
Zn,1,15,9.18290000,5.00000000E-04
Zn,1,3,9.19578000,7.00000000E-05
Zn,1,5,9.21800000,4.00000000E-05
Zn,1,3,9.21845700,2.10000000E-05
Zn,1,3,9.22266100,2.10000000E-05
Zn,1,3,9.22274100,2.40000000E-05
Zn,1,5,9.22276000,3.00000000E-05
Zn,1,7,9.22280000,3.00000000E-05
Zn,1,11,9.22550000,5.00000000E-04
Zn,1,9,9.22550000,5.00000000E-04
Zn,1,13,9.22550000,5.00000000E-04
Zn,1,11,9.22550000,5.00000000E-04
Zn,1,3,9.23625000,1.20000000E-04
Zn,1,5,9.25204100,2.10000000E-05
Zn,1,3,9.25254500,2.10000000E-05
Zn,1,5,9.25265000,3.00000000E-05
Zn,1,3,9.25553000,2.10000000E-05
Zn,1,3,9.25561600,2.40000000E-05
Zn,1,5,9.25563000,3.00000000E-05
Zn,1,7,9.25566000,3.00000000E-05
Zn,1,5,9.27712300,2.10000000E-05
Zn,1,5,9.27763000,2.20000000E-05
Zn,1,3,9.27979000,2.10000000E-05
Zn,1,3,9.27987900,2.50000000E-05
Zn,1,5,9.27989000,3.00000000E-05
Zn,1,7,9.27991000,3.00000000E-05
Zn,1,5,9.29611200,2.10000000E-05
Zn,1,5,9.29655100,2.20000000E-05
Zn,1,3,9.29819600,2.10000000E-05
Zn,1,3,9.29826100,1.90000000E-05
Zn,1,5,9.29826700,2.20000000E-05
Zn,1,7,9.29828400,1.90000000E-05
Zn,1,5,9.31084900,2.10000000E-05
Zn,1,5,9.31118400,2.20000000E-05
Zn,1,3,9.31249300,2.10000000E-05
Zn,1,3,9.31255700,1.60000000E-05
Zn,1,5,9.31256500,1.60000000E-05
Zn,1,7,9.31257700,1.50000000E-05
Zn,1,5,9.32250600,2.10000000E-05
Zn,1,3,9.32381600,1.60000000E-05
Zn,1,5,9.33187300,2.10000000E-05
Zn,1,3,9.33294400,1.60000000E-05
Zn,1,5,9.33953500,2.10000000E-05
Zn,1,3,9.34041000,1.60000000E-05
Zn,1,5,9.34584300,2.10000000E-05
Zn,1,3,9.34658700,1.60000000E-05
Zn,1,5,9.35114000,4.00000000E-05
Zn,1,3,9.35175400,1.60000000E-05
Zn,1,5,9.35562000,4.00000000E-05
Zn,1,3,9.35613300,1.60000000E-05
Zn,1,3,9.35984600,1.60000000E-05
Zn,1,3,9.36306000,1.60000000E-05
Zn,1,3,9.36583500,1.60000000E-05
Zn,1,3,9.36826500,1.60000000E-05
Zn,1,3,9.37038600,1.60000000E-05
Zn,1,3,9.37226200,1.60000000E-05
Zn,1,3,9.37392000,1.60000000E-05
Zn,1,3,9.37539500,1.60000000E-05
Zn,1,3,9.37672000,1.60000000E-05
Zn,1,3,9.37790800,2.10000000E-05
Zn,1,3,9.37897900,2.10000000E-05
Zn,1,3,9.37995100,2.10000000E-05
Zn,1,3,9.38083200,2.10000000E-05
Zn,1,3,9.38163400,2.10000000E-05
Zn,1,3,9.38235800,2.10000000E-05
Zn,1,3,9.38302500,2.10000000E-05
Zn,1,3,9.38364400,2.10000000E-05
Zn,1,3,9.38421100,2.10000000E-05
Zn,1,3,9.38472200,2.10000000E-05
Zn,1,3,9.38520600,2.10000000E-05
Zn,1,3,9.38565300,2.10000000E-05
Zn,1,3,9.38606500,2.10000000E-05
Zn,1,3,9.38645700,2.10000000E-05
Zn,1,3,9.38680400,2.10000000E-05
Zn,1,3,9.38713900,2.10000000E-05
Zn,1,3,9.38745100,2.10000000E-05
Zn,1,3,9.38774300,2.10000000E-05
Zn,1,3,9.38801300,2.10000000E-05
Zn,1,3,9.38826800,2.10000000E-05
Zn,1,3,9.38851000,2.10000000E-05
Zn,1,3,9.38873800,2.10000000E-05
Zn,1,3,9.38895100,2.10000000E-05
Zn,1,3,9.38915000,2.10000000E-05
Zn,1,3,9.38934200,2.10000000E-05
Zn,1,3,9.38951300,2.10000000E-05
Zn,1,3,9.38968400,2.10000000E-05
Zn,1,3,9.38984700,2.10000000E-05
Zn,1,3,9.38999700,2.10000000E-05
Zn,1,3,9.39013200,2.10000000E-05
Zn,1,3,9.39028100,2.10000000E-05
Zn,1,3,9.39041600,2.10000000E-05
Zn,1,3,9.39053700,2.10000000E-05
Zn,1,3,9.39065700,2.10000000E-05
Zn,1,3,9.39075800,2.10000000E-05
Zn,1,3,9.39085700,2.10000000E-05
Zn,1,,9.39419700,6.00000000E-06
Zn,1,1,9.94043600,3.00000000E-06
Zn,1,3,9.96760710,1.60000000E-06
Zn,1,5,10.01694000,6.00000000E-05
Zn,1,3,11.18670000,1.20000000E-03
Zn,1,3,11.80440000,2.50000000E-03
Zn,1,3,11.87670000,2.50000000E-03
Zn,1,3,12.63960000,4.00000000E-04
Zn,1,3,12.77000000,4.00000000E-03
Zn,1,3,14.03090000,5.00000000E-04
Zn,1,3,14.12790000,5.00000000E-04
Zn,1,3,14.25550000,5.00000000E-04
Zn,1,3,14.52230000,5.00000000E-04
Zn,1,3,14.64890000,5.00000000E-04
Zn,1,3,14.68430000,5.00000000E-04
Zn,1,3,14.77740000,5.00000000E-04
Zn,1,3,14.85050000,5.00000000E-04
Zn,1,3,14.91540000,5.00000000E-04
Zn,1,3,14.97050000,5.00000000E-04
Zn,1,3,15.01600000,5.00000000E-04
Zn,1,3,15.03620000,5.00000000E-04
Zn,1,3,15.06160000,5.00000000E-04
Zn,1,3,15.14990000,5.00000000E-04
Zn,1,3,15.17240000,5.00000000E-04
Zn,1,3,15.19180000,6.00000000E-04
Zn,1,3,15.20640000,6.00000000E-04
Zn,1,3,15.24820000,6.00000000E-04
Zn,1,3,15.25790000,6.00000000E-04
Zn,1,3,15.30820000,1.90000000E-03
Zn,1,3,15.31610000,1.00000000E-03
Zn,1,3,15.32890000,1.00000000E-03
Zn,1,3,15.33830000,1.00000000E-03
Zn,1,3,15.35460000,6.00000000E-04
Zn,1,3,15.38430000,6.00000000E-04
Zn,1,,15.40507500,
Zn,1,3,15.40690000,6.00000000E-04
Zn,1,3,15.42210000,6.00000000E-04
Zn,1,3,15.43790000,6.00000000E-04
Zn,1,3,15.44780000,6.00000000E-04
Zn,1,3,15.45610000,6.00000000E-04
Zn,1,3,15.46290000,6.00000000E-04
Zn,1,3,15.46840000,6.00000000E-04
Zn,1,,15.51344200,
Zn,1,3,15.61370000,2.00000000E-03
Zn,1,3,15.65460000,4.00000000E-04
Zn,1,3,16.19600000,4.00000000E-03
Zn,1,3,16.30894000,9.00000000E-05
Zn,1,3,16.30965000,9.00000000E-05
Zn,1,3,16.51590000,9.00000000E-05
Zn,1,3,16.53164000,9.00000000E-05
Zn,1,3,16.56733000,9.00000000E-05
Zn,1,3,16.62018000,1.20000000E-04
Zn,1,3,16.62018000,1.20000000E-04
Zn,1,3,16.64649000,9.00000000E-05
Zn,1,3,16.75863000,9.00000000E-05
Zn,1,3,16.78860000,9.00000000E-05
Zn,1,3,16.78906000,9.00000000E-05
Zn,1,3,16.87137000,9.00000000E-05
Zn,1,3,16.89057000,9.00000000E-05
Zn,1,3,16.89591000,9.00000000E-05
Zn,1,3,16.90324000,9.00000000E-05
Zn,1,3,16.94449000,9.00000000E-05
Zn,1,3,16.95654000,9.00000000E-05
Zn,1,3,16.95744000,9.00000000E-05
Zn,1,3,16.99321000,1.00000000E-04
Zn,1,3,17.00172000,1.00000000E-04
Zn,1,3,17.02785000,1.00000000E-04
Zn,1,3,17.03395000,1.00000000E-04
Zn,1,3,17.05320000,1.00000000E-04
Zn,1,3,17.05781000,1.00000000E-04
Zn,1,3,17.07238000,1.00000000E-04
Zn,1,3,17.07586000,1.00000000E-04
Zn,1,3,17.08703000,1.00000000E-04
Zn,1,3,17.09247000,1.00000000E-04
Zn,1,3,17.09632000,1.00000000E-04
Zn,1,3,17.09922000,1.00000000E-04
Zn,1,3,17.10860000,1.00000000E-04
Zn,1,3,17.11617000,1.00000000E-04
Zn,1,3,17.12253000,1.00000000E-04
Zn,1,3,17.12628000,1.00000000E-04
Zn,1,3,17.12780000,1.00000000E-04
Zn,1,3,17.13243000,1.00000000E-04
Zn,1,3,17.13641000,1.00000000E-04
Zn,1,3,17.13933000,1.00000000E-04
Zn,1,3,17.14218000,1.00000000E-04
Zn,1,3,17.14481000,1.00000000E-04
Zn,1,3,17.14705000,1.00000000E-04
Zn,1,3,17.14879000,1.00000000E-04
Zn,1,3,17.15059000,1.00000000E-04
Zn,1,3,17.15214000,1.00000000E-04
Zn,1,3,17.15346000,1.00000000E-04
Zn,1,3,17.15453000,1.00000000E-04
Zn,1,3,17.15564000,1.00000000E-04
Zn,1,3,17.15660000,1.00000000E-04
Zn,1,,17.17079000,
Zn,1,3,17.20741000,1.00000000E-04
Zn,1,3,17.20978000,1.00000000E-04
Zn,1,3,17.22831000,1.00000000E-04
Zn,1,3,17.28033000,1.00000000E-04
Zn,1,3,17.28201000,1.00000000E-04
Zn,1,3,17.29408000,1.00000000E-04
Zn,1,3,17.32980000,1.00000000E-04
Zn,1,3,17.33080000,1.00000000E-04
Zn,1,3,17.33921000,1.00000000E-04
Zn,1,3,17.36493000,1.00000000E-04
Zn,1,3,17.36549000,1.00000000E-04
Zn,1,3,17.37155000,1.00000000E-04
Zn,1,3,17.39058000,1.40000000E-04
Zn,1,3,17.39058000,1.40000000E-04
Zn,1,3,17.39568000,1.00000000E-04
Zn,1,3,17.40989000,1.40000000E-04
Zn,1,3,17.40989000,1.40000000E-04
Zn,1,3,17.41356000,1.00000000E-04
Zn,1,3,17.42496000,1.40000000E-04
Zn,1,3,17.42496000,1.40000000E-04
Zn,1,3,17.42773000,1.00000000E-04
Zn,1,3,17.43668000,1.40000000E-04
Zn,1,3,17.43668000,1.40000000E-04
Zn,1,3,17.43896000,1.00000000E-04
Zn,1,3,17.44610000,1.40000000E-04
Zn,1,3,17.44610000,1.40000000E-04
Zn,1,3,17.44806000,1.00000000E-04
Zn,1,3,17.45401000,1.40000000E-04
Zn,1,3,17.45401000,1.40000000E-04
Zn,1,3,17.45539000,1.00000000E-04
Zn,1,3,17.46030000,1.40000000E-04
Zn,1,3,17.46030000,1.40000000E-04
Zn,1,3,17.46569000,1.40000000E-04
Zn,1,3,17.46569000,1.40000000E-04
Zn,1,3,17.47012000,1.40000000E-04
Zn,1,3,17.47012000,1.40000000E-04
Zn,1,3,17.47408000,1.40000000E-04
Zn,1,3,17.47408000,1.40000000E-04
Zn,1,3,17.47721000,1.40000000E-04
Zn,1,3,17.47721000,1.40000000E-04
Zn,1,3,17.48012000,1.40000000E-04
Zn,1,3,17.48012000,1.40000000E-04
Zn,1,3,17.48263000,1.40000000E-04
Zn,1,3,17.48263000,1.40000000E-04
Zn,1,3,17.48490000,1.40000000E-04
Zn,1,3,17.48490000,1.40000000E-04
Zn,1,3,17.48677000,1.40000000E-04
Zn,1,3,17.48677000,1.40000000E-04
Zn,1,3,17.48826000,1.40000000E-04
Zn,1,3,17.48826000,1.40000000E-04
Zn,1,,17.50792600,
Zn,1,3,19.77710000,2.50000000E-03
Zn,1,3,19.93300000,3.00000000E-03
Zn,1,3,20.04300000,3.00000000E-03
Zn,1,3,20.11900000,3.00000000E-03
Zn,1,3,20.17000000,3.00000000E-03
Zn,1,3,20.20600000,3.00000000E-03
Zn,1,,20.35900600,
Zn,1,3,20.63300000,7.00000000E-03
Zn,1,3,21.95150000,1.60000000E-03
Zn,1,3,22.12500000,4.00000000E-03
Zn,1,3,22.59600000,1.60000000E-03
Zn,1,3,22.69200000,4.00000000E-03
Zn,1,3,22.89340000,1.70000000E-03
Zn,1,3,22.96300000,4.00000000E-03
Zn,1,3,23.07320000,1.70000000E-03
Zn,1,3,23.09990000,1.70000000E-03
Zn,1,3,23.17640000,1.70000000E-03
Zn,1,3,23.20190000,1.70000000E-03
Zn,1,3,23.24720000,1.70000000E-03
Zn,1,3,23.26120000,1.70000000E-03
